0.06895640211300001,0.9310435978333333
0.05962961753333334,0.9403703824999999
0.06559384221000002,0.9344061578333335
0.8190216078333333,0.1809783958
0.9242310210000001,0.07576897981666667
0.918835665,0.08116433096166666
0.9242877256666667,0.07571227098333333
0.07380017245,0.9261998276666668
0.6118400266666667,0.38815997333333335
0.9021131978333333,0.09788680470666666
0.23927962256666668,0.7607203775000001
0.02591883015,0.9740811698333333
0.2438395127,0.7561604873333333
0.048410643434398264,0.9515893565
0.08957930329999998,0.9104206966666667
0.020765773681666665,0.9792342263333333
0.18145244746666667,0.8185475525
0.03722316945183333,0.9627768304999998
0.33389548318333334,0.6661045168333334
0.12232605909333333,0.8776739408333333
0.8850628595000001,0.11493713740166667
0.06599909734833333,0.9340009024999999
0.8943269939999999,0.10567300371666666
0.12564214322666664,0.8743578568333333
0.024758930646666667,0.9752410695
0.03906592499220974,0.960934075
0.9785300346666667,0.021469964423333335
0.17356156571666667,0.8264384343333333
0.8784922503333333,0.12150775106166668
0.915570785,0.08442921035766666
0.09440778256333333,0.9055922173333332
0.9299051855,0.07009481707
0.7214512173333333,0.2785487850166667
0.14925369368333333,0.8507463063333334
0.9401706474999999,0.05982934829
0.3362561974666667,0.6637438025
0.854740563,0.14525943994499999
0.293649824,0.7063501759999999
0.04143529036664907,0.9585647096666667
0.023999989723333334,0.9760000101666667
0.6825531771666666,0.31744682531666674
0.5449063046666667,0.4550936953333333
0.9039047999999998,0.096095200885
0.6130109840501666,0.38698901408333336
0.9066055158333334,0.09339448574166666
0.6342899063333333,0.36571008866666666
0.07704815981166666,0.9229518401666666
0.0245511113195,0.9754488886666667
0.04736004652668333,0.9526399535
0.41536170483333335,0.5846382951666667
0.7092474698333334,0.2907525301666667
0.9328167703333334,0.06718322851333333
0.8982879008333334,0.1017121027665
0.9328458303333335,0.06715416936333334
0.12588417688333334,0.874115823
0.8371433046666666,0.16285669598333335
0.03357768985666667,0.9664223101666667
0.907392373,0.09260762576499999
0.03912813144833333,0.9608718686666667
0.9121590161666667,0.08784097981000001
0.12351000960050001,0.8764899903333333
0.36245263,0.6375473748333333
0.9943552523333333,0.0056447492385383324
0.022203338835166665,0.9777966611666667
0.9072934151666666,0.09270658273333333
0.9888778711666668,0.011122126781595
0.9189420056666667,0.08105799328
0.9885207490000001,0.01147925459233233
0.9311703941666667,0.06882960595666666
0.0342195646408,0.9657804353333331
0.03928352290666667,0.9607164771666667
0.9077118560000002,0.09228814870666667
0.03618585298226667,0.963814147
0.9597444515000001,0.04025554589666667
0.9451745534999999,0.05482544777
0.9806643186666667,0.019335677895
0.8745102041666666,0.12548979825999998
0.03499262156671477,0.9650073783333332
0.9634000745,0.036599928860000006
0.01641601602538542,0.9835839838333333
0.10770300746666667,0.8922969924999999
0.9007703209999999,0.09922967900000002
0.03424907666699999,0.9657509235
0.8983791511666666,0.10162084813333333
0.22997763586666664,0.7700223641666666
0.6893895745000002,0.3106104246
0.027070003548333332,0.9729299965
0.8448952953333334,0.15510470387166667
0.023119275928166663,0.9768807239999999
0.9401731085000001,0.05982689251216667
0.8801747265,0.11982527242116665
0.9690042171666665,0.03099578026833333
0.9028453323333333,0.09715466714333333
0.6480649388333334,0.3519350611666667
0.575488695,0.4245113045566667
0.023620236666666666,0.9763797633333334
0.9592742213333333,0.04072577915166667
